N,E,R,time
100,100,10,50
100,100,10,58
100,100,10,49
100,100,10,48
100,100,10,64
100,100,10,81
100,100,10,96
100,100,10,65
100,100,10,56
100,100,10,83
100,100,10,54
100,100,10,88
100,100,10,67
100,100,10,75
100,100,10,42
100,100,10,46
100,100,10,81
100,100,10,78
100,100,10,54
100,100,10,45
100,100,10,100
100,100,10,77
100,100,10,92
100,100,10,68
100,100,10,90
100,100,10,61
100,100,10,53
100,100,10,83
100,100,10,138
100,100,10,36
100,100,10,58
100,100,10,44
100,100,10,59
100,100,10,58
100,100,10,79
100,100,10,51
100,100,10,108
100,100,10,57
100,100,10,45
100,100,10,64
100,100,10,82
100,100,10,58
100,100,10,55
100,100,10,51
100,100,10,66
100,100,10,83
100,100,10,82
100,100,10,55
100,100,10,89
100,100,10,64
100,100,10,77
100,100,10,59
100,100,10,74
100,100,10,81
100,100,10,69
100,100,10,69
100,100,10,68
100,100,10,120
100,100,10,72
100,100,10,61
100,100,10,59
100,100,10,49
100,100,10,88
100,100,10,48
100,100,10,93
100,100,10,56
100,100,10,62
100,100,10,38
100,100,10,62
100,100,10,71
100,100,10,86
100,100,10,84
100,100,10,96
100,100,10,61
100,100,10,103
100,100,10,77
100,100,10,70
100,100,10,64
100,100,10,60
100,100,10,63
100,100,10,80
100,100,10,56
100,100,10,52
100,100,10,50
100,100,10,67
100,100,10,52
100,100,10,56
100,100,10,90
100,100,10,55
100,100,10,78
100,100,10,50
100,100,10,61
100,100,10,58
100,100,10,66
100,100,10,74
100,100,10,66
100,100,10,52
100,100,10,63
100,100,10,82
100,100,10,57
100,100,10,51
100,100,10,67
100,100,10,47
100,100,10,53
100,100,10,78
100,100,10,73
100,100,10,134
100,100,10,65
100,100,10,54
100,100,10,62
100,100,10,74
100,100,10,50
100,100,10,56
100,100,10,75
100,100,10,98
100,100,10,63
100,100,10,58
100,100,10,58
100,100,10,54
100,100,10,61
100,100,10,40
100,100,10,61
100,100,10,59
100,100,10,77
100,100,10,47
100,100,10,103
100,100,10,53
100,100,10,106
100,100,10,84
100,100,10,65
100,100,10,51
100,100,10,75
100,100,10,83
100,100,10,67
100,100,10,66
100,100,10,50
100,100,10,63
100,100,10,48
100,100,10,63
100,100,10,58
100,100,10,94
100,100,10,70
100,100,10,44
100,100,10,54
100,100,10,60
100,100,10,50
100,100,10,61
100,100,10,44
100,100,10,63
100,100,10,48
100,100,10,51
100,100,10,50
100,100,10,80
100,100,10,72
100,100,10,45
100,100,10,74
100,100,10,47
100,100,10,51
100,100,10,49
100,100,10,67
100,100,10,58
100,100,10,63
100,100,10,63
100,100,10,64
100,100,10,61
100,100,10,73
100,100,10,61
100,100,10,47
100,100,10,64
100,100,10,52
100,100,10,76
100,100,10,79
100,100,10,51
100,100,10,50
100,100,10,57
100,100,10,66
100,100,10,68
100,100,10,54
100,100,10,87
100,100,10,69
100,100,10,77
100,100,10,70
100,100,10,74
100,100,10,77
100,100,10,66
100,100,10,70
100,100,10,61
100,100,10,70
100,100,10,72
100,100,10,35
100,100,10,52
100,100,10,55
100,100,10,56
100,100,10,67
100,100,10,68
100,100,10,105
100,100,10,77
100,100,10,51
100,100,10,55
100,100,10,62
100,100,10,58
100,100,10,67
100,100,10,47
100,100,10,60
100,100,10,56
100,100,10,64
100,100,10,92
100,100,10,91
100,100,10,70
100,100,10,56
100,100,10,85
100,100,10,69
100,100,10,65
100,100,10,72
100,100,10,52
100,100,10,63
100,100,10,57
100,100,10,61
100,100,10,49
100,100,10,60
100,100,10,68
100,100,10,72
100,100,10,80
100,100,10,81
100,100,10,54
100,100,10,56
100,100,10,65
100,100,10,58
100,100,10,81
100,100,10,78
100,100,10,61
100,100,10,78
100,100,10,45
100,100,10,39
100,100,10,59
100,100,10,51
100,100,10,88
100,100,10,52
100,100,10,53
100,100,10,69
100,100,10,81
100,100,10,68
100,100,10,60
100,100,10,99
100,100,10,54
100,100,10,61
100,100,10,74
100,100,10,60
100,100,10,87
100,100,10,53
100,100,10,57
100,100,10,56
100,100,10,80
100,100,10,59
100,100,10,93
100,100,10,55
100,100,10,63
100,100,10,87
100,100,10,73
100,100,10,71
100,100,10,79
100,100,10,78
100,100,10,70
100,100,10,71
100,100,10,51
100,100,10,99
100,100,10,57
100,100,10,48
100,100,10,62
100,100,10,69
100,100,10,56
100,100,10,77
100,100,10,75
100,100,10,62
100,100,10,42
100,100,10,53
100,100,10,59
100,100,10,56
100,100,10,76
100,100,10,71
100,100,10,66
100,100,10,43
100,100,10,72
100,100,10,58
100,100,10,58
100,100,10,66
100,100,10,43
100,100,10,60
100,100,10,54
100,100,10,49
100,100,10,98
100,100,10,72
100,100,10,98
100,100,10,82
100,100,10,94
100,100,10,62
100,100,10,68
100,100,10,70
100,100,10,45
100,100,10,51
100,100,10,44
100,100,10,59
100,100,10,55
100,100,10,62
100,100,10,70
100,100,10,67
100,100,10,74
100,100,10,60
100,100,10,67
100,100,10,65
100,100,10,52
100,100,10,57
100,100,10,54
100,100,10,58
100,100,10,47
100,100,10,54
100,100,10,60
100,100,10,86
100,100,10,54
100,100,10,68
100,100,10,61
100,100,10,80
100,100,10,54
100,100,10,43
100,100,10,50
100,100,10,58
100,100,10,77
100,100,10,38
100,100,10,79
100,100,10,66
100,100,10,57
100,100,10,91
100,100,10,90
100,100,10,49
100,100,10,50
100,100,10,100
100,100,10,69
100,100,10,53
100,100,10,72
100,100,10,58
100,100,10,56
100,100,10,71
100,100,10,52
100,100,10,72
100,100,10,46
100,100,10,55
100,100,10,69
100,100,10,63
100,100,10,50
100,100,10,73
100,100,10,63
100,100,10,52
100,100,10,95
100,100,10,46
100,100,10,69
100,100,10,90
100,100,10,47
100,100,10,53
100,100,10,51
100,100,10,77
100,100,10,92
100,100,10,68
100,100,10,64
100,100,10,87
100,100,10,86
100,100,10,68
100,100,10,44
100,100,10,78
100,100,10,56
100,100,10,39
100,100,10,76
100,100,10,57
100,100,10,69
100,100,10,89
100,100,10,76
100,100,10,51
100,100,10,65
100,100,10,57
100,100,10,64
100,100,10,83
100,100,10,40
100,100,10,59
100,100,10,70
100,100,10,86
100,100,10,55
100,100,10,52
100,100,10,41
100,100,10,62
100,100,10,52
100,100,10,49
100,100,10,64
100,100,10,52
100,100,10,59
100,100,10,78
100,100,10,41
100,100,10,84
100,100,10,74
100,100,10,56
100,100,10,66
100,100,10,50
100,100,10,64
100,100,10,71
100,100,10,87
100,100,10,67
100,100,10,60
100,100,10,72
100,100,10,39
100,100,10,71
100,100,10,81
100,100,10,81
100,100,10,58
100,100,10,75
100,100,10,88
100,100,10,61
100,100,10,56
100,100,10,74
100,100,10,68
100,100,10,67
100,100,10,58
100,100,10,45
100,100,10,69
100,100,10,57
100,100,10,96
100,100,10,73
100,100,10,54
100,100,10,84
100,100,10,63
100,100,10,67
100,100,10,86
100,100,10,81
100,100,10,75
100,100,10,66
100,100,10,72
100,100,10,56
100,100,10,72
100,100,10,43
100,100,10,74
100,100,10,64
100,100,10,69
100,100,10,62
100,100,10,51
100,100,10,64
100,100,10,79
100,100,10,64
100,100,10,85
100,100,10,50
100,100,10,64
100,100,10,88
100,100,10,58
100,100,10,64
100,100,10,51
100,100,10,77
100,100,10,70
100,100,10,87
100,100,10,56
100,100,10,74
100,100,10,78
100,100,10,77
100,100,10,51
100,100,10,68
100,100,10,87
100,100,10,59
100,100,10,54
100,100,10,73
100,100,10,75
100,100,10,83
100,100,10,70
100,100,10,41
100,100,10,54
100,100,10,55
100,100,10,56
100,100,10,71
100,100,10,57
100,100,10,91
100,100,10,51
100,100,10,64
100,100,10,66
100,100,10,58
100,100,10,61
100,100,10,70
100,100,10,64
100,100,10,38
100,100,10,74
100,100,10,61
100,100,10,88
100,100,10,50
100,100,10,76
100,100,10,47
100,100,10,85
100,100,10,50
100,100,10,49
100,100,10,60
100,100,10,63
100,100,10,65
100,100,10,50
100,100,10,69
100,100,10,59
100,100,10,48
100,100,10,63
100,100,10,84
100,100,10,64
100,100,10,79
100,100,10,82
100,100,10,68
100,100,10,59
100,100,10,82
100,100,10,73
100,100,10,81
100,100,10,63
100,100,10,68
100,100,10,57
100,100,10,98
100,100,10,67
100,100,10,60
100,100,10,48
100,100,10,54
100,100,10,77
100,100,10,66
100,100,10,58
100,100,10,59
100,100,10,68
100,100,10,60
100,100,10,75
100,100,10,74
100,100,10,78
100,100,10,47
100,100,10,106
100,100,10,61
100,100,10,74
100,100,10,65
100,100,10,60
100,100,10,62
100,100,10,50
100,100,10,82
100,100,10,56
100,100,10,66
100,100,10,58
100,100,10,100
100,100,10,66
100,100,10,53
100,100,10,57
100,100,10,40
100,100,10,61
100,100,10,77
100,100,10,61
100,100,10,61
100,100,10,69
100,100,10,90
100,100,10,72
100,100,10,89
100,100,10,46
100,100,10,70
100,100,10,64
100,100,10,70
100,100,10,105
100,100,10,103
100,100,10,61
100,100,10,67
100,100,10,75
100,100,10,68
100,100,10,47
100,100,10,85
100,100,10,60
100,100,10,79
100,100,10,75
100,100,10,54
100,100,10,75
100,100,10,78
100,100,10,61
100,100,10,70
100,100,10,51
100,100,10,58
100,100,10,74
100,100,10,61
100,100,10,83
100,100,10,52
100,100,10,62
100,100,10,82
100,100,10,68
100,100,10,39
100,100,10,78
100,100,10,64
100,100,10,73
100,100,10,70
100,100,10,41
100,100,10,70
100,100,10,73
100,100,10,85
100,100,10,76
100,100,10,88
100,100,10,39
100,100,10,63
100,100,10,42
100,100,10,68
100,100,10,60
100,100,10,63
100,100,10,62
100,100,10,67
100,100,10,96
100,100,10,55
100,100,10,66
100,100,10,45
100,100,10,64
100,100,10,93
100,100,10,84
100,100,10,55
100,100,10,46
100,100,10,71
100,100,10,55
100,100,10,66
100,100,10,57
100,100,10,69
100,100,10,63
100,100,10,53
100,100,10,89
100,100,10,62
100,100,10,65
100,100,10,50
100,100,10,75
100,100,10,64
100,100,10,54
100,100,10,56
100,100,10,93
100,100,10,60
100,100,10,56
100,100,10,62
100,100,10,85
100,100,10,62
100,100,10,34
100,100,10,82
100,100,10,63
100,100,10,58
100,100,10,51
100,100,10,77
100,100,10,54
100,100,10,62
100,100,10,67
100,100,10,63
100,100,10,53
100,100,10,55
100,100,10,78
100,100,10,61
100,100,10,73
100,100,10,81
100,100,10,57
100,100,10,65
100,100,10,70
100,100,10,63
100,100,10,64
100,100,10,60
100,100,10,46
100,100,10,50
100,100,10,47
100,100,10,42
100,100,10,61
100,100,10,67
100,100,10,74
100,100,10,57
100,100,10,55
100,100,10,59
100,100,10,81
100,100,10,83
100,100,10,67
100,100,10,86
100,100,10,84
100,100,10,90
100,100,10,58
100,100,10,59
100,100,10,54
100,100,10,52
100,100,10,51
100,100,10,81
100,100,10,54
100,100,10,57
100,100,10,72
100,100,10,55
100,100,10,45
100,100,10,68
100,100,10,76
100,100,10,85
100,100,10,62
100,100,10,60
100,100,10,68
100,100,10,47
100,100,10,87
100,100,10,66
100,100,10,53
100,100,10,67
100,100,10,87
100,100,10,72
100,100,10,77
100,100,10,70
100,100,10,56
100,100,10,53
100,100,10,51
100,100,10,56
100,100,10,59
100,100,10,58
100,100,10,67
100,100,10,65
100,100,10,89
100,100,10,61
100,100,10,50
100,100,10,57
100,100,10,67
100,100,10,89
100,100,10,53
100,100,10,74
100,100,10,92
100,100,10,63
100,100,10,65
100,100,10,60
100,100,10,76
100,100,10,54
100,100,10,90
100,100,10,63
100,100,10,50
100,100,10,59
100,100,10,70
100,100,10,55
100,100,10,55
100,100,10,56
100,100,10,66
100,100,10,61
100,100,10,79
100,100,10,82
100,100,10,57
100,100,10,78
100,100,10,65
100,100,10,57
100,100,10,64
100,100,10,82
100,100,10,68
100,100,10,62
100,100,10,53
100,100,10,71
100,100,10,59
100,100,10,88
100,100,10,64
100,100,10,63
100,100,10,60
100,100,10,73
100,100,10,48
100,100,10,64
100,100,10,54
100,100,10,58
100,100,10,50
100,100,10,40
100,100,10,76
100,100,10,60
100,100,10,48
100,100,10,74
100,100,10,66
100,100,10,46
100,100,10,57
100,100,10,69
100,100,10,76
100,100,10,49
100,100,10,71
100,100,10,53
100,100,10,76
100,100,10,63
100,100,10,93
100,100,10,73
100,100,10,60
100,100,10,75
100,100,10,68
100,100,10,62
100,100,10,70
100,100,10,77
100,100,10,65
100,100,10,66
100,100,10,73
100,100,10,77
100,100,10,67
100,100,10,51
100,100,10,81
100,100,10,89
100,100,10,59
100,100,10,40
100,100,10,66
100,100,10,67
100,100,10,64
100,100,10,68
100,100,10,43
100,100,10,66
100,100,10,66
100,100,10,43
100,100,10,93
100,100,10,65
100,100,10,60
100,100,10,59
100,100,10,115
100,100,10,73
100,100,10,61
100,100,10,53
100,100,10,45
100,100,10,43
100,100,10,73
100,100,10,72
100,100,10,59
100,100,10,56
100,100,10,78
100,100,10,63
100,100,10,61
100,100,10,73
100,100,10,106
100,100,10,67
100,100,10,56
100,100,10,62
100,100,10,54
100,100,10,77
100,100,10,66
100,100,10,55
100,100,10,53
100,100,10,61
100,100,10,61
100,100,10,49
100,100,10,70
100,100,10,67
100,100,10,48
100,100,10,68
100,100,10,94
100,100,10,88
100,100,10,71
100,100,10,65
100,100,10,63
100,100,10,54
100,100,10,70
100,100,10,65
100,100,10,55
100,100,10,66
100,100,10,53
100,100,10,71
100,100,10,66
100,100,10,69
100,100,10,62
100,100,10,74
100,100,10,72
100,100,10,60
100,100,10,66
100,100,10,59
100,100,10,77
100,100,10,56
100,100,10,60
100,100,10,64
100,100,10,70
100,100,10,55
100,100,10,97
100,100,10,49
100,100,10,39
100,100,10,62
100,100,10,41
100,100,10,50
100,100,10,78
100,100,10,61
100,100,10,65
100,100,10,40
100,100,10,78
100,100,10,50
100,100,10,67
100,100,10,60
100,100,10,66
100,100,10,61
100,100,10,81
100,100,10,80
100,100,10,64
100,100,10,67
100,100,10,76
100,100,10,65
100,100,10,46
100,100,10,73
100,100,10,84
100,100,10,66
100,100,10,65
100,100,10,88
100,100,10,58
100,100,10,87
100,100,10,85
100,100,10,100
100,100,10,57
100,100,10,77
100,100,10,94
100,100,10,65
100,100,10,53
100,100,10,70
100,100,10,70
100,100,10,48
100,100,10,52
100,100,10,53
100,100,10,94
100,100,10,65
100,100,10,69
100,100,10,68
100,100,10,51
100,100,10,55
100,100,10,72
100,100,10,59
100,100,10,64
100,100,10,68
100,100,10,52
100,100,10,75
100,100,10,67
100,100,10,54
100,100,10,83
100,100,10,65
100,100,10,56
100,100,10,58
100,100,10,55
100,100,10,57
100,100,10,65
100,100,10,63
100,100,10,94
100,100,10,55
100,100,10,65
100,100,10,60
100,100,10,68
100,100,10,63
100,100,10,46
100,100,10,54
100,100,10,62
100,100,10,53
100,100,10,77
100,100,10,81
100,100,10,69
100,100,10,58
100,100,10,89
100,100,10,85
100,100,10,70
100,100,10,82
100,100,10,69
100,100,10,57
100,100,10,59
100,100,10,46
100,100,10,58
100,100,10,65
100,100,10,74
100,100,10,65
100,100,10,59
100,100,10,101
100,100,10,74
100,100,10,52
100,100,10,82
100,100,10,59
100,100,10,72
100,100,10,46
100,100,10,67
100,100,10,83
100,100,10,47
100,100,10,71
100,100,10,54
100,100,10,74
100,100,10,95
100,100,10,97
100,100,10,86
100,100,10,64
100,100,10,76
100,100,10,69
100,100,10,58
100,100,10,60
100,100,10,55
100,100,10,63
100,100,10,76
100,100,10,69
100,100,10,49
100,100,10,90
100,100,10,51
100,100,10,57
100,100,10,63
100,100,10,64
100,100,10,55
100,100,10,61
100,100,10,66
100,100,10,65
100,100,10,88
100,100,10,53
100,100,10,52
100,100,10,63
100,100,10,69
100,100,10,50
100,100,10,58
100,100,10,66
100,100,10,62
100,100,10,56
100,100,10,51
100,100,10,71
100,100,10,68
100,100,10,55
100,100,10,73
100,100,10,66
100,100,12,40
100,100,12,55
100,100,12,37
100,100,12,43
100,100,12,60
100,100,12,53
100,100,12,46
100,100,12,56
100,100,12,48
100,100,12,38
100,100,12,31
100,100,12,47
100,100,12,59
100,100,12,41
100,100,12,42
100,100,12,52
100,100,12,43
100,100,12,43
100,100,12,43
100,100,12,42
100,100,12,40
100,100,12,35
100,100,12,44
100,100,12,55
100,100,12,48
100,100,12,64
100,100,12,38
100,100,12,48
100,100,12,50
100,100,12,40
100,100,12,43
100,100,12,58
100,100,12,42
100,100,12,62
100,100,12,32
100,100,12,49
100,100,12,56
100,100,12,51
100,100,12,41
100,100,12,39
100,100,12,53
100,100,12,53
100,100,12,43
100,100,12,56
100,100,12,65
100,100,12,38
100,100,12,55
100,100,12,43
100,100,12,50
100,100,12,45
100,100,12,49
100,100,12,57
100,100,12,58
100,100,12,57
100,100,12,44
100,100,12,40
100,100,12,35
100,100,12,50
100,100,12,36
100,100,12,38
100,100,12,36
100,100,12,53
100,100,12,54
100,100,12,50
100,100,12,45
100,100,12,63
100,100,12,40
100,100,12,57
100,100,12,45
100,100,12,64
100,100,12,70
100,100,12,48
100,100,12,41
100,100,12,56
100,100,12,35
100,100,12,43
100,100,12,38
100,100,12,49
100,100,12,44
100,100,12,35
100,100,12,40
100,100,12,56
100,100,12,34
100,100,12,54
100,100,12,38
100,100,12,43
100,100,12,44
100,100,12,55
100,100,12,51
100,100,12,43
100,100,12,38
100,100,12,39
100,100,12,63
100,100,12,41
100,100,12,42
100,100,12,54
100,100,12,40
100,100,12,51
100,100,12,43
100,100,12,37
100,100,12,47
100,100,12,53
100,100,12,55
100,100,12,38
100,100,12,50
100,100,12,41
100,100,12,46
100,100,12,34
100,100,12,46
100,100,12,36
100,100,12,50
100,100,12,43
100,100,12,45
100,100,12,76
100,100,12,62
100,100,12,30
100,100,12,46
100,100,12,72
100,100,12,41
100,100,12,42
100,100,12,46
100,100,12,46
100,100,12,50
100,100,12,33
100,100,12,47
100,100,12,52
100,100,12,52
100,100,12,37
100,100,12,51
100,100,12,36
100,100,12,57
100,100,12,47
100,100,12,48
100,100,12,47
100,100,12,44
100,100,12,33
100,100,12,50
100,100,12,56
100,100,12,44
100,100,12,61
100,100,12,39
100,100,12,44
100,100,12,44
100,100,12,35
100,100,12,62
100,100,12,45
100,100,12,37
100,100,12,45
100,100,12,44
100,100,12,62
100,100,12,43
100,100,12,39
100,100,12,37
100,100,12,47
100,100,12,57
100,100,12,49
100,100,12,46
100,100,12,46
100,100,12,46
100,100,12,55
100,100,12,40
100,100,12,51
100,100,12,55
100,100,12,59
100,100,12,68
100,100,12,41
100,100,12,42
100,100,12,36
100,100,12,38
100,100,12,30
100,100,12,49
100,100,12,47
100,100,12,43
100,100,12,52
100,100,12,60
100,100,12,30
100,100,12,42
100,100,12,49
100,100,12,51
100,100,12,42
100,100,12,41
100,100,12,47
100,100,12,47
100,100,12,71
100,100,12,41
100,100,12,44
100,100,12,47
100,100,12,60
100,100,12,60
100,100,12,63
100,100,12,41
100,100,12,55
100,100,12,50
100,100,12,42
100,100,12,61
100,100,12,53
100,100,12,56
100,100,12,45
100,100,12,51
100,100,12,52
100,100,12,39
100,100,12,55
100,100,12,51
100,100,12,55
100,100,12,45
100,100,12,45
100,100,12,38
100,100,12,47
100,100,12,46
100,100,12,43
100,100,12,63
100,100,12,61
100,100,12,57
100,100,12,74
100,100,12,38
100,100,12,55
100,100,12,73
100,100,12,43
100,100,12,41
100,100,12,76
100,100,12,45
100,100,12,34
100,100,12,64
100,100,12,51
100,100,12,40
100,100,12,54
100,100,12,52
100,100,12,60
100,100,12,53
100,100,12,52
100,100,12,54
100,100,12,50
100,100,12,53
100,100,12,45
100,100,12,39
100,100,12,66
100,100,12,51
100,100,12,77
100,100,12,42
100,100,12,62
100,100,12,39
100,100,12,49
100,100,12,49
100,100,12,57
100,100,12,51
100,100,12,56
100,100,12,32
100,100,12,87
100,100,12,38
100,100,12,67
100,100,12,54
100,100,12,51
100,100,12,72
100,100,12,53
100,100,12,46
100,100,12,41
100,100,12,25
100,100,12,62
100,100,12,46
100,100,12,51
100,100,12,47
100,100,12,36
100,100,12,35
100,100,12,39
100,100,12,31
100,100,12,40
100,100,12,37
100,100,12,46
100,100,12,39
100,100,12,45
100,100,12,33
100,100,12,33
100,100,12,52
100,100,12,43
100,100,12,101
100,100,12,55
100,100,12,54
100,100,12,54
100,100,12,46
100,100,12,29
100,100,12,52
100,100,12,47
100,100,12,40
100,100,12,53
100,100,12,38
100,100,12,54
100,100,12,33
100,100,12,59
100,100,12,39
100,100,12,46
100,100,12,43
100,100,12,39
100,100,12,44
100,100,12,34
100,100,12,48
100,100,12,29
100,100,12,28
100,100,12,52
100,100,12,43
100,100,12,39
100,100,12,64
100,100,12,73
100,100,12,50
100,100,12,48
100,100,12,35
100,100,12,56
100,100,12,59
100,100,12,46
100,100,12,55
100,100,12,38
100,100,12,57
100,100,12,58
100,100,12,44
100,100,12,43
100,100,12,42
100,100,12,47
100,100,12,48
100,100,12,60
100,100,12,55
100,100,12,40
100,100,12,46
100,100,12,49
100,100,12,62
100,100,12,41
100,100,12,55
100,100,12,49
100,100,12,43
100,100,12,42
100,100,12,52
100,100,12,43
100,100,12,50
100,100,12,41
100,100,12,52
100,100,12,38
100,100,12,69
100,100,12,31
100,100,12,48
100,100,12,41
100,100,12,45
100,100,12,58
100,100,12,57
100,100,12,48
100,100,12,39
100,100,12,54
100,100,12,47
100,100,12,35
100,100,12,44
100,100,12,36
100,100,12,65
100,100,12,39
100,100,12,46
100,100,12,39
100,100,12,63
100,100,12,48
100,100,12,71
100,100,12,49
100,100,12,34
100,100,12,35
100,100,12,42
100,100,12,39
100,100,12,44
100,100,12,37
100,100,12,48
100,100,12,34
100,100,12,60
100,100,12,48
100,100,12,38
100,100,12,37
100,100,12,45
100,100,12,43
100,100,12,49
100,100,12,60
100,100,12,42
100,100,12,34
100,100,12,54
100,100,12,52
100,100,12,39
100,100,12,44
100,100,12,57
100,100,12,44
100,100,12,52
100,100,12,56
100,100,12,53
100,100,12,65
100,100,12,47
100,100,12,51
100,100,12,71
100,100,12,47
100,100,12,42
100,100,12,118
100,100,12,40
100,100,12,44
100,100,12,39
100,100,12,43
100,100,12,35
100,100,12,44
100,100,12,40
100,100,12,62
100,100,12,39
100,100,12,61
100,100,12,46
100,100,12,42
100,100,12,36
100,100,12,53
100,100,12,62
100,100,12,39
100,100,12,42
100,100,12,33
100,100,12,50
100,100,12,45
100,100,12,52
100,100,12,38
100,100,12,39
100,100,12,45
100,100,12,51
100,100,12,48
100,100,12,54
100,100,12,40
100,100,12,61
100,100,12,54
100,100,12,45
100,100,12,34
100,100,12,58
100,100,12,41
100,100,12,46
100,100,12,40
100,100,12,56
100,100,12,37
100,100,12,56
100,100,12,50
100,100,12,71
100,100,12,64
100,100,12,36
100,100,12,39
100,100,12,41
100,100,12,43
100,100,12,43
100,100,12,50
100,100,12,42
100,100,12,30
100,100,12,51
100,100,12,34
100,100,12,38
100,100,12,37
100,100,12,40
100,100,12,79
100,100,12,83
100,100,12,55
100,100,12,49
100,100,12,40
100,100,12,54
100,100,12,42
100,100,12,59
100,100,12,52
100,100,12,41
100,100,12,51
100,100,12,33
100,100,12,39
100,100,12,34
100,100,12,45
100,100,12,58
100,100,12,70
100,100,12,59
100,100,12,63
100,100,12,43
100,100,12,46
100,100,12,46
100,100,12,44
100,100,12,43
100,100,12,50
100,100,12,50
100,100,12,35
100,100,12,71
100,100,12,41
100,100,12,46
100,100,12,33
100,100,12,64
100,100,12,39
100,100,12,56
100,100,12,36
100,100,12,49
100,100,12,56
100,100,12,45
100,100,12,45
